"ticker","news_source","news_title","news_date","news_tags","news_description","news_url","news_image_url","created_at","updated_at"
"CPOF11","Suno Notícias","Dividendos hoje: 4 FIIs pagam proventos nesta quinta (23)","2025-01-24 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","Veja hoje quais fundos imobiliários vão pagar dividendos, como é o caso do CPOF11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-cpof11-janeiro-gss/","https://files.sunoresearch.com.br/n/uploads/2023/07/carrefour-atacadao-transacao-barzel.jpg","2025-01-24 00:00:00","2025-01-24 00:00:00"
"BTLG11","Suno Notícias","Dividendos hoje: 9 FIIs pagam proventos nesta quarta (22)","2025-01-23 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","Veja quais fundos imobiliários vão pagar dividendos hoje, como é o caso do BTLG11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-btlg11-janeiro-gss-2/","https://files.sunoresearch.com.br/n/uploads/2024/08/iStock-1402430796.jpg","2025-01-23 00:00:00","2025-01-23 00:00:00"
"LASC11","Suno Notícias","Dividendos hoje: 6 FIIs pagam proventos nesta terça (21)","2025-01-22 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","Veja quais fundos imobiliários vão pagar dividendos hoje, como é o caso do LASC11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-lasc11-janeiro-gss/","https://files.sunoresearch.com.br/n/uploads/2024/03/FIIs-IFIX-predios.jpg","2025-01-22 00:00:00","2025-01-22 00:00:00"
"XPML11","Suno Notícias","XPML11 pagará R$ 0,92 por cota em janeiro","2025-01-21 00:00:00","XPML11, Fundos Imobiliários (FIIs), XPML11","O FII XPML11 anunciou o pagamento de rendimentos em janeiro. Clique aqui para saber os detalhes sobre os dividendos do XPML11.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-xpml11-janeiro-gss/","https://files.sunoresearch.com.br/n/uploads/2024/02/XPML11-3.jpg","2025-01-21 00:00:00","2025-01-21 00:00:00"
"ALZR11","Suno Notícias","FII ALZR11 anuncia R$ 0,80 em rendimentos","2025-01-21 00:00:00","Fundos Imobiliários (FIIs), ALZR11, Fundos Imobiliários (FIIs)","O FII ALZR11 anunciou o pagamento de rendimentos em janeiro. Clique aqui para saber os detalhes sobre os dividendos do ALZR11.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-alzr11-janeiro-gss/","https://files.sunoresearch.com.br/n/uploads/2021/04/77623bd0-buildings-690868_1280.jpg","2025-01-21 00:00:00","2025-01-21 00:00:00"
"CPTS11","Suno Notícias","Dividendos hoje: 5 FIIs pagam proventos nesta segunda (20)","2025-01-21 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","Veja quais fundos imobiliários vão pagar dividendos hoje, como é o caso do CPTS11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-cpts11-janeiro-gss-2/","https://files.sunoresearch.com.br/n/uploads/2024/08/iStock-1483901514.jpg","2025-01-21 00:00:00","2025-01-21 00:00:00"
"IRDM11","Suno Notícias","Dividendos hoje: 7 FIIs pagam proventos nesta sexta (17)","2025-01-18 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","Veja hoje quais fundos imobiliários vão pagar dividendos, como é o caso do IRDM11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-irdm11-janeiro-gss/","https://files.sunoresearch.com.br/n/uploads/2023/07/carrefour-atacadao-transacao-barzel.jpg","2025-01-18 00:00:00","2025-01-18 00:00:00"
"CVBI11","Suno Notícias","Dividendos hoje: 5 FIIs pagam proventos nesta quinta (16)","2025-01-17 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","Veja hoje quais fundos imobiliários vão pagar dividendos, como é o caso do CVBI11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-cvbi11-janeiro-gss/","https://files.sunoresearch.com.br/n/uploads/2023/07/carrefour-atacadao-transacao-barzel.jpg","2025-01-17 00:00:00","2025-01-17 00:00:00"
"BTLG11","Suno Notícias","BTLG11 vai distribuir R$ 0,86 por cota em janeiro","2025-01-17 00:00:00","Fundos Imobiliários (FIIs), BTLG11, Fundos Imobiliários (FIIs)","O FII BTLG11 anunciou o pagamento de rendimentos em janeiro. Clique aqui para saber os detalhes sobre os dividendos do BTLG11.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-btlg11-janeiro-gss/","https://files.sunoresearch.com.br/n/uploads/2021/07/c22ab583-architecture-22039_1920.jpg","2025-01-17 00:00:00","2025-01-17 00:00:00"
"HCTR11","Suno Notícias","Dividendos hoje: 27 FIIs pagam proventos nesta quarta (15)","2025-01-16 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","Veja quais fundos imobiliários vão pagar dividendos hoje, como é o caso do HCTR11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-hctr11-janeiro-gss-2/","https://files.sunoresearch.com.br/n/uploads/2024/03/FIIs-IFIX-predios.jpg","2025-01-16 00:00:00","2025-01-16 00:00:00"
"MCCI11","Suno Notícias","FII MCCI11 pagará R$ 0,80 em janeiro","2025-01-15 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","O FII MCCI11 anunciou o pagamento de rendimentos em janeiro. Clique aqui para saber os detalhes sobre os dividendos do MCCI11.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-mcci11-janeiro-gss/","https://files.sunoresearch.com.br/n/uploads/2023/07/carrefour-atacadao-transacao-barzel.jpg","2025-01-15 00:00:00","2025-01-15 00:00:00"
"VGIR11","Suno Notícias","FII VGIR11 anuncia pagamento de R$ 0,10 por cota","2025-01-15 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs), VGIR11","O FII VGIR11 anunciou o pagamento de rendimentos em janeiro. Clique aqui para saber os detalhes sobre os dividendos do VGIR11.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-vgir11-janeiro-gss/","https://files.sunoresearch.com.br/n/uploads/2021/01/41307798-city-2720913_1280.jpg","2025-01-15 00:00:00","2025-01-15 00:00:00"
"MXRF11","Suno Notícias","Dividendos hoje: 10 FIIs pagam proventos nesta terça (14)","2025-01-15 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","Veja hoje quais fundos imobiliários vão pagar dividendos, como é o caso do MXRF11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-mxrf11-janeiro-gss/","https://files.sunoresearch.com.br/n/uploads/2023/07/carrefour-atacadao-transacao-barzel.jpg","2025-01-15 00:00:00","2025-01-15 00:00:00"
"CPTS11","Suno Notícias","FII CPTS11 pagará R$ 0,07 em rendimentos","2025-01-15 00:00:00","Fundos Imobiliários (FIIs), CPTS11, Fundos Imobiliários (FIIs)","O FII CPTS11 anunciou o pagamento de rendimentos em janeiro. Clique aqui para saber os detalhes sobre os dividendos do CPTS11.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-cpts11-janeiro-gss/","https://files.sunoresearch.com.br/n/uploads/2021/04/dbfc32e7-architecture-1869211_1280.jpg","2025-01-15 00:00:00","2025-01-15 00:00:00"
"CRFF11","Suno Notícias","Dividendos hoje: 7 FIIs pagam proventos nesta segunda (13)","2025-01-14 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","Veja hoje fundos imobiliários vão pagar dividendos hoje, como é o caso do CRFF11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-crff11-janeiro-gss/","https://files.sunoresearch.com.br/n/uploads/2024/07/iStock-1343658865.jpg","2025-01-14 00:00:00","2025-01-14 00:00:00"
"TRBL11","Money Times","Tellus Rio Bravo Renda Logística (TRBL11) informa que não recebeu aluguel dos Correios – Money Times","2025-01-14 00:00:00","Economia","O ano virou e a novela entre Correios e o fundo imobiliário Tellus Rio Bravo Renda Logística (TRBL11) ganhou mais um capítulo nesta terça-feira (14). O","https://www.moneytimes.com.br/tellus-rio-bravo-renda-logistica-trbl11-informa-que-nao-recebeu-aluguel-do-correios-jcav/","https://www.moneytimes.com.br/uploads/2024/03/correios-1.jpg","2025-01-15 00:00:00","2025-01-15 00:00:00"
"HABT11","Suno Notícias","Dividendos hoje: 2 FIIs pagam proventos nesta sexta (10)","2025-01-11 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","Veja hoje quais fundos imobiliários vão pagar dividendos, como é o caso do HABT11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-habt11-janeiro-gss/","https://files.sunoresearch.com.br/n/uploads/2023/07/carrefour-atacadao-transacao-barzel.jpg","2025-01-11 00:00:00","2025-01-11 00:00:00"
"DEVA11","Suno Notícias","Cotistas do FII DEVA11 receberão R$ 0,44 por cota em janeiro","2025-01-10 00:00:00","DEVA11, DEVA11, Fundos Imobiliários (FIIs)","O FII DEVA11 anunciou o pagamento de rendimentos em janeiro. Clique aqui para saber os detalhes sobre os dividendos do DEVA11.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-deva11-janeiro-gss/","https://files.sunoresearch.com.br/n/uploads/2023/02/shuan-xiang-hyBbS0lktt8-unsplash.jpg","2025-01-10 00:00:00","2025-01-10 00:00:00"
"HCTR11","Suno Notícias","FII HCTR11 pagará R$ 0,69 para seus cotistas","2025-01-10 00:00:00","HCTR11, Fundos Imobiliários (FIIs), HCTR11","O FII HCTR11 anunciou o pagamento de rendimentos em janeiro. Clique aqui para saber os detalhes sobre os dividendos do HCTR11.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-hctr11-janeiro-gss/","https://files.sunoresearch.com.br/n/uploads/2021/07/22e3bff6-architecture-768432_1920.jpg","2025-01-10 00:00:00","2025-01-10 00:00:00"
"GGRC11","Suno Notícias","Dividendos hoje: 8 FIIs pagam proventos nesta quinta (09)","2025-01-10 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","Veja quais fundos imobiliários vão pagar dividendos hoje, como é o caso do GGRC11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-ggrc11-janeiro-gss/","https://files.sunoresearch.com.br/n/uploads/2024/10/iStock-1414797353-1.jpg","2025-01-10 00:00:00","2025-01-10 00:00:00"
"BTCI11","Suno Notícias","FII BTCI11 pagará R$ 0,09 por cota em janeiro","2025-01-10 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","O FII BTCI11 anunciou o pagamento de rendimentos em janeiro. Clique aqui para saber os detalhes sobre os dividendos do BTCI11.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-btci11-janeiro-gss/","https://files.sunoresearch.com.br/n/uploads/2021/03/d41a622a-imovies.jpg","2025-01-10 00:00:00","2025-01-10 00:00:00"
"BRCR11","Suno Notícias","FII BRCR11 anuncia rendimentos de R$ 0,50 em janeiro","2025-01-10 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","O FII BRCR11 anunciou o pagamento de rendimentos em janeiro. Clique aqui para saber os detalhes sobre os dividendos do BRCR11.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-brcr11-janeiro-gss/","https://files.sunoresearch.com.br/n/uploads/2021/04/dbfc32e7-architecture-1869211_1280.jpg","2025-01-10 00:00:00","2025-01-10 00:00:00"
"HCTR11","InfoMoney","FII de ""papel"" dispara 20% após retomar distribuição de dividendos","2025-01-09 00:00:00","Finanças","Após reter o rendimento em dezembro, HCTR11 anuncia rendimentos de R$ 0,69 por cota em janeiro","https://www.infomoney.com.br/onde-investir/fii-de-papel-dispara-20-apos-retomar-distribuicao-de-dividendos/","https://www.infomoney.com.br/wp-content/uploads/2024/11/investimentos-em-alta.jpg?quality=70","2025-01-10 00:00:00","2025-01-10 00:00:00"
"RZTR11","Suno Notícias","Dividendos hoje: 15 FIIs pagam proventos nesta quarta (08)","2025-01-09 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","Veja quais fundos imobiliários vão pagar dividendos hoje, como é o caso do RZTR11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-rztr11-janeiro-gss/","https://files.sunoresearch.com.br/n/uploads/2024/09/iStock-1696781145.jpg","2025-01-09 00:00:00","2025-01-09 00:00:00"
"KNCR11","Money Times","BTLG11, KNCR11 e XPML11: Qual o fundo imobiliário vencedor para janeiro entre 16 analistas? – Money Times","2025-01-06 00:00:00","Finanças","Na corrida pelo primeiro lugar, um único fundo imobiliário levou a vitória. Segundo levantamento do Money Times, o BTG Pactual Logística (BTLG11) foi o","https://www.moneytimes.com.br/btlg11-kncr11-e-xpml11-qual-o-fundo-imobiliario-vencedor-para-janeiro-entre-16-analistas-jcav/","https://www.moneytimes.com.br/uploads/2025/01/carteira-recomenda-fiis-.jpg","2025-01-07 00:00:00","2025-01-07 00:00:00"
"XPML11","Money Times","BTLG11, KNCR11 e XPML11: Qual o fundo imobiliário vencedor para janeiro entre 16 analistas? – Money Times","2025-01-06 00:00:00","Finanças","Na corrida pelo primeiro lugar, um único fundo imobiliário levou a vitória. Segundo levantamento do Money Times, o BTG Pactual Logística (BTLG11) foi o","https://www.moneytimes.com.br/btlg11-kncr11-e-xpml11-qual-o-fundo-imobiliario-vencedor-para-janeiro-entre-16-analistas-jcav/","https://www.moneytimes.com.br/uploads/2025/01/carteira-recomenda-fiis-.jpg","2025-01-07 00:00:00","2025-01-07 00:00:00"
"BTLG11","Money Times","BTLG11, KNCR11 e XPML11: Qual o fundo imobiliário vencedor para janeiro entre 16 analistas? – Money Times","2025-01-06 00:00:00","Finanças","Na corrida pelo primeiro lugar, um único fundo imobiliário levou a vitória. Segundo levantamento do Money Times, o BTG Pactual Logística (BTLG11) foi o","https://www.moneytimes.com.br/btlg11-kncr11-e-xpml11-qual-o-fundo-imobiliario-vencedor-para-janeiro-entre-16-analistas-jcav/","https://www.moneytimes.com.br/uploads/2025/01/carteira-recomenda-fiis-.jpg","2025-01-07 00:00:00","2025-01-07 00:00:00"
"XPML11","Money Times","BTG Pactual tira XPML11 da sua carteira recomendada de FIIs para janeiro; confira a seleção – Money Times","2025-01-03 00:00:00","Finanças","O BTG Pactual realizou duas alterações na sua carteira recomendada de fundos imobiliários para o mês de janeiro. O XP Malls (XPML11) foi retirado da","https://www.moneytimes.com.br/btg-pactual-tira-xpml11-da-sua-carteira-recomendada-de-fiis-para-janeiro-confira-a-selecao-jcav/","https://www.moneytimes.com.br/uploads/2025/01/fundo-imobiliario-carteira-recomendada-.jpg","2025-01-04 00:00:00","2025-01-04 00:00:00"
"LVBI11","Money Times","VBI Logístico (LVBI11) finaliza compra de imóveis em Cajamar por R$ 73 milhões – Money Times","2025-01-02 00:00:00","Economia","O fundo imobiliário VBI Logístico (LVBI11) informou aos cotistas que celebrou a escritura de compra dos imóveis localizados em Cajamar, no Condomínio BRPR","https://www.moneytimes.com.br/vbi-logistico-lvbi11-finaliza-compra-de-imoveis-em-cajamar-por-r-73-milhoes-jcav/","https://www.moneytimes.com.br/uploads/2025/01/galpao-logistico-vazio-.jpeg","2025-01-03 00:00:00","2025-01-03 00:00:00"
"RVBI11","Money Times","‘Fundos imobiliários foram excessivamente afetados em 2024’ e há oportunidades para 2025, aponta Ricardo Vieira, diretor do Pátria VBI (RVBI11) – Money Times","2024-12-29 00:00:00","Finanças","O IFIX, índice que reúne os fundos imobiliários mais negociados da bolsa brasileira, caminha para encerrar 2024 como um dos piores anos da série","https://www.moneytimes.com.br/conteudo-de-marca/fundos-imobiliarios-foram-excessivamente-afetados-em-2024-e-ha-oportunidades-para-2025-aponta-ricardo-vieira-diretor-do-patria-vbi-rvbi11/","https://www.moneytimes.com.br/uploads/2024/12/capas-isabelle-14.jpg","2024-12-30 00:00:00","2024-12-30 00:00:00"
"RBRX11","Money Times","IPCA+ 22%: Fundo imobiliário investe R$ 33 milhões em projetos de incorporação e projeta rendimentos – Money Times","2024-12-28 00:00:00","Economia","O fundo imobiliário RBR Plus Multiestrategia (RBRX11) informou aos cotistas que investiu R$ 33 milhões em uma holding que possui participação em 11","https://www.moneytimes.com.br/ipca-22-fundo-imobiliario-investe-r-33-milhoes-em-projetos-de-incorporacao-e-projeta-rendimentos-jcav/","https://www.moneytimes.com.br/uploads/2024/12/fundos-imobiliarios-fiis-sao-paulo.jpg","2024-12-29 00:00:00","2024-12-29 00:00:00"
"BTYU11","Suno Notícias","Dividendos hoje: 6 FIIs pagam proventos nesta quinta (19)","2024-12-20 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","Veja quais fundos imobiliários vão pagar dividendos hoje, como é o caso do BTYU11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-btyu11-dezembro-gss/","https://files.sunoresearch.com.br/n/uploads/2024/09/iStock-1696781145.jpg","2024-12-20 00:00:00","2024-12-20 00:00:00"
"RZTR11","InfoMoney","Duelo de Fundos: RZTR11 x VGIA11; o que esperar do investimento no agro em 2025","2024-12-19 00:00:00","Economia","Para discutir o tema, o Duelo de Fundos reúne Paulo Mesquita, da Riza Asset, e Guilherme Grahl, da Valora Investimentos","https://www.infomoney.com.br/onde-investir/duelo-de-fundos-rztr11-x-vgia11-o-que-esperar-do-investimento-no-agro-em-2025/","https://www.infomoney.com.br/wp-content/uploads/2021/03/Site-thumb-de-materia.png?fit=1280%2C720&quality=70&strip=all","2024-12-19 00:00:00","2024-12-19 00:00:00"
"CPTS11","Suno Notícias","Dividendos hoje: 5 FIIs pagam proventos nesta quarta (18)","2024-12-19 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs)","Veja hoje quais fundos imobiliários vão pagar dividendos, como é o caso do CPTS11. Clique aqui para saber os detalhes.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-cpts11-dezembro-gss-2/","https://files.sunoresearch.com.br/n/uploads/2024/06/Dividendos-Fiagros-anuncio.jpg","2024-12-19 00:00:00","2024-12-19 00:00:00"
"XPML11","Suno Notícias","FII XPML11 anuncia pagamento de R$ 0,92 por cota","2024-12-18 00:00:00","Fundos Imobiliários (FIIs), Fundos Imobiliários (FIIs), XPML11","O FII XPML11 anunciou o pagamento de rendimentos em dezembro. Clique aqui para saber os detalhes sobre os dividendos do XPML11.","https://www.suno.com.br/noticias/news-agenda-dividendos-hoje-fundo-imobiliario-xpml11-dezembro-gss/","https://files.sunoresearch.com.br/n/uploads/2021/01/41307798-city-2720913_1280.jpg","2024-12-18 00:00:00","2024-12-18 00:00:00"
